time;x;y;z;gx;gy;gz;result_acel;result_gir
12.002;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
12.049;-0,75;-0,06;0,57;-0,01;0;0;0,94;0,01
12.075;-0,75;-0,06;0,57;0;0;0;0,94;0,00
12.099;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.141;-0,75;-0,05;0,57;-0,01;0;0;0,94;0,01
12.151;-0,74;-0,06;0,57;-0,01;0;0;0,94;0,01
12.199;-0,75;-0,05;0,57;-0,01;0;0;0,94;0,01
12.211;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.249;-0,75;-0,05;0,58;0;0;0;0,95;0,00
12.281;-0,75;-0,05;0,58;0;0;0;0,95;0,00
12.3;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.349;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.358;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.402;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.436;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.453;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.499;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.502;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.549;-0,75;-0,05;0,58;0;0;0;0,95;0,00
12.571;-0,75;-0,05;0,58;0;0;0;0,95;0,00
12.599;-0,74;-0,06;0,57;0;0;0;0,94;0,00
12.641;-0,74;-0,06;0,57;0;0;0;0,94;0,00
12.649;-0,76;-0,05;0,57;0;0;0;0,95;0,00
12.699;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.711;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.749;-0,74;-0,05;0,58;0;0;0;0,94;0,00
12.79;-0,74;-0,05;0,58;0;0;0;0,94;0,00
12.805;-0,75;-0,05;0,57;0;0;0;0,94;0,00
12.849;-0,74;-0,05;0,57;0;0;0;0,94;0,00
12.853;-0,74;-0,05;0,57;0;0;0;0,94;0,00
12.901;-0,75;-0,05;0,58;0;0;0;0,95;0,00
12.921;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
12.949;-0,74;-0,05;0,58;-0,01;0;0;0,94;0,01
12.996;-0,74;-0,05;0,58;0;0;0;0,94;0,00
13.0;-0,75;-0,05;0,57;0;0;0;0,94;0,00
13.049;-0,75;-0,05;0,57;0;0;0;0,94;0,00
13.061;-0,75;-0,05;0,57;0;0;0;0,94;0,00
13.099;-0,75;-0,05;0,58;0;0;0;0,95;0,00
13.131;-0,75;-0,05;0,58;0;0;0;0,95;0,00
13.149;-0,74;-0,05;0,57;0;0;0;0,94;0,00
13.202;-0,75;-0,05;0,58;0;0;0;0,95;0,00
13.21;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
13.249;-0,76;-0,04;0,58;-0,01;0;0;0,96;0,01
13.291;-0,76;-0,04;0,58;-0,01;0;0;0,96;0,01
13.303;-0,75;-0,06;0,57;-0,01;0;0;0,94;0,01
13.35;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
13.352;-0,75;-0,05;0,58;0;0;-0,01;0,95;0,01
13.4;-0,75;-0,05;0,58;0;0;-0,01;0,95;0,01
13.421;-0,75;-0,05;0,58;0;0;0;0,95;0,00
13.449;-0,75;-0,06;0,57;0;0;0;0,94;0,00
13.5;-0,74;-0,06;0,57;0;0;0;0,94;0,00
13.501;-0,74;-0,06;0,57;0;0;0;0,94;0,00
13.549;-0,75;-0,05;0,57;0;0;0;0,94;0,00
13.571;-0,75;-0,05;0,57;0;0;0;0,94;0,00
13.599;-0,74;-0,05;0,57;0;0;0;0,94;0,00
13.641;-0,74;-0,05;0,57;-0,01;0;0;0,94;0,01
13.649;-0,74;-0,05;0,58;-0,01;0;0;0,94;0,01
13.699;-0,75;-0,05;0,57;-0,01;0;0;0,94;0,01
13.711;-0,75;-0,05;0,57;-0,01;0;0;0,94;0,01
13.749;-0,74;-0,06;0,57;-0,01;0;0;0,94;0,01
13.799;-0,74;-0,06;0,57;0;0;0;0,94;0,00
13.801;-0,75;-0,05;0,57;0;0;0;0,94;0,00
13.849;-0,74;-0,06;0,57;0;0;0;0,94;0,00
13.852;-0,74;-0,06;0,57;0;0;0;0,94;0,00
13.899;-0,75;-0,05;0,58;0;0;0;0,95;0,00
13.921;-0,75;-0,05;0,58;0;0;0;0,95;0,00
13.949;-0,74;-0,06;0,57;0;0;0;0,94;0,00
14.002;-0,74;-0,06;0,57;-0,01;0;0;0,94;0,01
14.003;-0,75;-0,05;0,57;-0,01;0;0;0,94;0,01
14.049;-0,75;-0,06;0,57;-0,01;0;0;0,94;0,01
14.064;-0,75;-0,06;0,57;-0,01;0;0;0,94;0,01
14.11;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
14.133;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
14.149;-0,75;-0,05;0,57;-0,01;0;0;0,94;0,01
14.199;-0,75;-0,06;0,57;-0,01;0;0;0,94;0,01
14.204;-0,75;-0,06;0,57;-0,01;0;0;0,94;0,01
14.249;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
14.271;-0,75;-0,05;0,58;0;0;0;0,95;0,00
14.299;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.341;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.349;-0,75;-0,05;0,58;0;0;0;0,95;0,00
14.401;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.411;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.449;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.496;-0,75;-0,05;0,57;-0,01;0;0;0,94;0,01
14.504;-0,74;-0,05;0,58;-0,01;0;0;0,94;0,01
14.549;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
14.606;-0,75;-0,05;0,58;-0,01;0;0;0,95;0,01
14.607;-0,76;-0,05;0,56;-0,01;0;0;0,95;0,01
14.626;-0,76;-0,05;0,56;0;0;0;0,95;0,00
14.659;-0,75;-0,06;0,57;0;0;0;0,94;0,00
14.693;-0,75;-0,06;0,57;0;0;0;0,94;0,00
14.699;-0,74;-0,05;0,58;0;0;0;0,94;0,00
14.749;-0,74;-0,05;0,58;0;0;0;0,94;0,00
14.761;-0,74;-0,05;0,58;0;0;0;0,94;0,00
14.799;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.831;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.849;-0,76;-0,06;0,56;0;0;0;0,95;0,00
14.899;-0,75;-0,05;0,57;0;0;0;0,94;0,00
14.902;-0,75;-0,05;0,57;-0,01;0;-0,02;0,94;0,02
14.949;-0,74;-0,03;0,59;-0,01;0;-0,02;0,95;0,02
14.971;-0,74;-0,03;0,59;-0,05;-0,01;-0,05;0,95;0,07
15.005;-0,75;0;0,56;-0,05;-0,01;-0,05;0,94;0,07
15.041;-0,75;0;0,56;-0,17;-0,02;-0,21;0,94;0,27
15.049;-0,74;0,02;0,55;-0,17;-0,02;-0,21;0,92;0,27
15.099;-0,73;0,01;0,57;-0,17;-0,02;-0,21;0,93;0,27
15.111;-0,73;0,01;0,57;-0,34;-0,04;-0,41;0,93;0,53
15.149;-0,72;-0,03;0,56;-0,34;-0,04;-0,41;0,91;0,53
15.199;-0,72;-0,03;0,56;-0,51;-0,07;-0,61;0,91;0,80
15.201;-0,72;-0,1;0,54;-0,51;-0,07;-0,61;0,91;0,80
15.249;-0,69;-0,16;0,54;-0,51;-0,07;-0,61;0,89;0,80
15.252;-0,69;-0,16;0,54;-0,59;-0,08;-0,73;0,89;0,94
15.299;-0,68;-0,2;0,54;-0,59;-0,08;-0,73;0,89;0,94
15.321;-0,68;-0,2;0,54;-0,65;-0,09;-0,8;0,89;1,03
15.349;-0,66;-0,27;0,53;-0,65;-0,09;-0,8;0,89;1,03
15.4;-0,66;-0,27;0,53;-0,67;-0,09;-0,82;0,89;1,06
15.406;-0,62;-0,38;0,52;-0,67;-0,09;-0,82;0,89;1,06
15.449;-0,62;-0,4;0,51;-0,67;-0,09;-0,82;0,90;1,06
15.461;-0,62;-0,4;0,51;-0,63;-0,09;-0,76;0,90;0,99
15.499;-0,58;-0,47;0,49;-0,63;-0,09;-0,76;0,89;0,99
15.531;-0,58;-0,47;0,49;-0,56;-0,08;-0,69;0,89;0,89
15.549;-0,59;-0,49;0,49;-0,56;-0,08;-0,69;0,91;0,89
15.6;-0,56;-0,55;0,48;-0,56;-0,08;-0,69;0,92;0,89
15.607;-0,56;-0,55;0,48;-0,47;-0,06;-0,56;0,92;0,73
15.649;-0,55;-0,56;0,47;-0,47;-0,06;-0,56;0,91;0,73
15.671;-0,55;-0,56;0,47;-0,36;-0,05;-0,45;0,91;0,58
15.717;-0,54;-0,6;0,47;-0,36;-0,05;-0,45;0,93;0,58
15.741;-0,54;-0,6;0,47;-0,24;-0,03;-0,29;0,93;0,38
15.749;-0,52;-0,6;0,46;-0,24;-0,03;-0,29;0,92;0,38
15.799;-0,51;-0,59;0,45;-0,24;-0,03;-0,29;0,90;0,38
15.811;-0,51;-0,59;0,45;-0,16;-0,02;-0,19;0,90;0,25
15.849;-0,51;-0,59;0,44;-0,16;-0,02;-0,19;0,90;0,25
15.891;-0,51;-0,59;0,44;-0,12;-0,01;-0,14;0,90;0,18
15.902;-0,51;-0,59;0,44;-0,12;-0,01;-0,14;0,90;0,18
15.95;-0,5;-0,59;0,44;-0,12;-0,01;-0,14;0,89;0,18
15.952;-0,5;-0,59;0,44;-0,08;-0,01;-0,1;0,89;0,13
16.001;-0,49;-0,58;0,44;-0,08;-0,01;-0,1;0,88;0,13
16.021;-0,49;-0,58;0,44;-0,07;-0,01;-0,08;0,88;0,11
16.049;-0,49;-0,6;0,44;-0,07;-0,01;-0,08;0,89;0,11
16.092;-0,49;-0,6;0,44;-0,05;-0,01;-0,05;0,89;0,07
16.105;-0,5;-0,61;0,43;-0,05;-0,01;-0,05;0,90;0,07
16.149;-0,49;-0,61;0,43;-0,05;-0,01;-0,05;0,89;0,07
16.161;-0,49;-0,61;0,43;-0,01;0;-0,02;0,89;0,02
16.199;-0,49;-0,59;0,43;-0,01;0;-0,02;0,88;0,02
16.231;-0,49;-0,59;0,43;-0,01;0;0;0,88;0,01
16.249;-0,49;-0,57;0,44;-0,01;0;0;0,87;0,01
16.3;-0,48;-0,54;0,42;-0,01;0;0;0,84;0,01
16.304;-0,48;-0,54;0,42;-0,06;-0,01;-0,06;0,84;0,09
16.349;-0,48;-0,53;0,41;-0,06;-0,01;-0,06;0,82;0,09
16.371;-0,48;-0,53;0,41;-0,17;-0,02;-0,21;0,82;0,27
16.413;-0,47;-0,54;0,41;-0,17;-0,02;-0,21;0,82;0,27
16.441;-0,47;-0,54;0,41;-0,29;-0,04;-0,35;0,82;0,46
16.449;-0,46;-0,55;0,41;-0,29;-0,04;-0,35;0,83;0,46
16.499;-0,44;-0,6;0,39;-0,29;-0,04;-0,35;0,84;0,46
16.511;-0,44;-0,6;0,39;-0,38;-0,05;-0,46;0,84;0,60
16.549;-0,43;-0,63;0,38;-0,38;-0,05;-0,46;0,85;0,60
16.6;-0,43;-0,63;0,38;-0,41;-0,05;-0,5;0,85;0,65
16.607;-0,4;-0,67;0,37;-0,41;-0,05;-0,5;0,86;0,65
16.649;-0,37;-0,7;0,36;-0,41;-0,05;-0,5;0,87;0,65
16.653;-0,37;-0,7;0,36;-0,42;-0,06;-0,51;0,87;0,66
16.699;-0,36;-0,72;0,35;-0,42;-0,06;-0,51;0,88;0,66
16.721;-0,36;-0,72;0,35;-0,4;-0,06;-0,48;0,88;0,63
16.749;-0,33;-0,76;0,32;-0,4;-0,06;-0,48;0,89;0,63
16.801;-0,33;-0,76;0,32;-0,34;-0,04;-0,4;0,89;0,53
16.802;-0,32;-0,77;0,3;-0,34;-0,04;-0,4;0,89;0,53
16.849;-0,3;-0,77;0,3;-0,34;-0,04;-0,4;0,88;0,53
16.861;-0,3;-0,77;0,3;-0,29;-0,04;-0,37;0,88;0,47
16.901;-0,29;-0,78;0,3;-0,29;-0,04;-0,37;0,88;0,47
16.933;-0,29;-0,78;0,3;-0,26;-0,03;-0,31;0,88;0,41
16.949;-0,26;-0,79;0,29;-0,26;-0,03;-0,31;0,88;0,41
17.013;-0,25;-0,8;0,27;-0,26;-0,03;-0,31;0,88;0,41
17.015;-0,25;-0,8;0,27;-0,22;-0,03;-0,26;0,88;0,34
17.049;-0,25;-0,81;0,26;-0,22;-0,03;-0,26;0,89;0,34
17.071;-0,25;-0,81;0,26;-0,18;-0,03;-0,2;0,89;0,27
17.114;-0,24;-0,81;0,24;-0,18;-0,03;-0,2;0,88;0,27
17.141;-0,24;-0,81;0,24;-0,13;-0,01;-0,17;0,88;0,21
17.15;-0,23;-0,81;0,24;-0,13;-0,01;-0,17;0,88;0,21
17.211;-0,22;-0,81;0,26;-0,13;-0,01;-0,17;0,88;0,21
17.219;-0,22;-0,81;0,26;-0,1;-0,01;-0,12;0,88;0,16
17.249;-0,22;-0,82;0,25;-0,1;-0,01;-0,12;0,89;0,16
17.283;-0,22;-0,82;0,25;-0,07;-0,01;-0,08;0,89;0,11
17.31;-0,21;-0,82;0,23;-0,07;-0,01;-0,08;0,88;0,11
17.349;-0,21;-0,81;0,23;-0,07;-0,01;-0,08;0,87;0,11
17.354;-0,21;-0,81;0,23;-0,04;0;-0,05;0,87;0,06
17.41;-0,21;-0,81;0,24;-0,04;0;-0,05;0,87;0,06
17.421;-0,21;-0,81;0,24;-0,03;0;-0,03;0,87;0,04
17.449;-0,2;-0,8;0,24;-0,03;0;-0,03;0,86;0,04
17.542;-0,2;-0,8;0,24;-0,03;0;-0,02;0,86;0,04
17.543;-0,21;-0,8;0,23;-0,03;0;-0,02;0,86;0,04
17.551;-0,21;-0,79;0,22;-0,03;0;-0,02;0,85;0,04
17.589;-0,21;-0,79;0,22;-0,03;0;-0,03;0,85;0,04
17.6;-0,21;-0,8;0,23;-0,03;0;-0,03;0,86;0,04
17.631;-0,21;-0,8;0,23;-0,04;0;-0,05;0,86;0,06
17.649;-0,21;-0,8;0,22;-0,04;0;-0,05;0,86;0,06
17.707;-0,2;-0,8;0,22;-0,04;0;-0,05;0,85;0,06
17.709;-0,2;-0,8;0,22;-0,05;-0,01;-0,06;0,85;0,08
17.749;-0,19;-0,8;0,23;-0,05;-0,01;-0,06;0,85;0,08
17.771;-0,19;-0,8;0,23;-0,06;0;-0,06;0,85;0,08
17.811;-0,19;-0,79;0,21;-0,06;0;-0,06;0,84;0,08
17.841;-0,19;-0,79;0,21;-0,08;-0,02;-0,09;0,84;0,12
17.851;-0,2;-0,8;0,21;-0,08;-0,02;-0,09;0,85;0,12
17.908;-0,18;-0,8;0,21;-0,08;-0,02;-0,09;0,85;0,12
17.913;-0,18;-0,8;0,21;-0,11;-0,01;-0,13;0,85;0,17
17.949;-0,18;-0,81;0,21;-0,11;-0,01;-0,13;0,86;0,17
17.981;-0,18;-0,81;0,21;-0,12;-0,01;-0,14;0,86;0,18
18.0;-0,17;-0,81;0,2;-0,12;-0,01;-0,14;0,85;0,18
18.05;-0,16;-0,82;0,2;-0,12;-0,01;-0,14;0,86;0,18
18.052;-0,16;-0,82;0,2;-0,12;-0,02;-0,15;0,86;0,19
18.109;-0,15;-0,83;0,19;-0,12;-0,02;-0,15;0,86;0,19
18.122;-0,15;-0,83;0,19;-0,11;-0,01;-0,13;0,86;0,17
18.149;-0,15;-0,82;0,19;-0,11;-0,01;-0,13;0,85;0,17
18.192;-0,15;-0,82;0,19;-0,11;-0,01;-0,13;0,85;0,17
18.21;-0,15;-0,83;0,18;-0,11;-0,01;-0,13;0,86;0,17
18.249;-0,14;-0,83;0,17;-0,11;-0,01;-0,13;0,86;0,17
18.261;-0,14;-0,83;0,17;-0,1;-0,01;-0,12;0,86;0,16
18.31;-0,14;-0,83;0,18;-0,1;-0,01;-0,12;0,86;0,16
18.332;-0,14;-0,83;0,18;-0,1;-0,01;-0,13;0,86;0,16
18.349;-0,12;-0,84;0,17;-0,1;-0,01;-0,13;0,87;0,16
18.414;-0,13;-0,85;0,17;-0,1;-0,01;-0,13;0,88;0,16
18.417;-0,13;-0,85;0,17;-0,08;-0,01;-0,09;0,88;0,12
18.449;-0,11;-0,84;0,16;-0,08;-0,01;-0,09;0,86;0,12
18.471;-0,11;-0,84;0,16;-0,06;-0,01;-0,06;0,86;0,09
18.519;-0,12;-0,85;0,16;-0,06;-0,01;-0,06;0,87;0,09
18.541;-0,12;-0,85;0,16;-0,04;-0,01;-0,04;0,87;0,06
18.549;-0,11;-0,84;0,16;-0,04;-0,01;-0,04;0,86;0,06
18.619;-0,1;-0,83;0,16;-0,04;-0,01;-0,04;0,85;0,06
18.621;-0,1;-0,83;0,16;-0,04;0;-0,05;0,85;0,06
18.649;-0,11;-0,85;0,15;-0,04;0;-0,05;0,87;0,06
18.681;-0,11;-0,85;0,15;-0,03;-0,01;-0,04;0,87;0,05
18.701;-0,11;-0,86;0,15;-0,03;-0,01;-0,04;0,88;0,05
18.749;-0,1;-0,86;0,15;-0,03;-0,01;-0,04;0,88;0,05
18.752;-0,1;-0,86;0,15;0;0,01;0;0,88;0,01
18.799;-0,1;-0,84;0,17;0;0,01;0;0,86;0,01
18.827;-0,1;-0,84;0,17;0,01;0;0,02;0,86;0,02
18.849;-0,11;-0,83;0,16;0,01;0;0,02;0,85;0,02
18.891;-0,11;-0,83;0,16;0;0;0;0,85;0,00
18.901;-0,11;-0,83;0,14;0;0;0;0,85;0,00
18.951;-0,11;-0,83;0,14;0;0;0;0,85;0,00
18.961;-0,11;-0,83;0,14;-0,01;0,01;-0,02;0,85;0,02
18.999;-0,1;-0,84;0,16;-0,01;0,01;-0,02;0,86;0,02
19.05;-0,1;-0,84;0,16;-0,02;0;-0,03;0,86;0,04
19.054;-0,11;-0,84;0,16;-0,02;0;-0,03;0,86;0,04
19.099;-0,1;-0,83;0,15;-0,02;0;-0,03;0,85;0,04
19.103;-0,1;-0,83;0,15;-0,03;-0,01;-0,03;0,85;0,04
19.151;-0,11;-0,85;0,15;-0,03;-0,01;-0,03;0,87;0,04
19.171;-0,11;-0,85;0,15;-0,02;-0,01;-0,02;0,87;0,03
19.199;-0,1;-0,84;0,14;-0,02;-0,01;-0,02;0,86;0,03
19.251;-0,1;-0,84;0,14;-0,03;-0,01;-0,03;0,86;0,04
19.253;-0,11;-0,84;0,15;-0,03;-0,01;-0,03;0,86;0,04
19.299;-0,1;-0,84;0,15;-0,03;-0,01;-0,03;0,86;0,04
19.311;-0,1;-0,84;0,15;-0,03;0;-0,04;0,86;0,05
19.353;-0,09;-0,83;0,15;-0,03;0;-0,04;0,85;0,05
19.381;-0,09;-0,83;0,15;-0,04;-0,01;-0,05;0,85;0,06
19.4;-0,09;-0,84;0,14;-0,04;-0,01;-0,05;0,86;0,06
19.453;-0,09;-0,85;0,14;-0,04;-0,01;-0,05;0,87;0,06
19.455;-0,09;-0,85;0,14;-0,04;-0,01;-0,04;0,87;0,06
19.499;-0,09;-0,85;0,14;-0,04;-0,01;-0,04;0,87;0,06
19.521;-0,09;-0,85;0,14;-0,03;0;-0,03;0,87;0,04
19.551;-0,09;-0,86;0,14;-0,03;0;-0,03;0,88;0,04
19.591;-0,09;-0,86;0,14;-0,01;0;0;0,88;0,01
19.599;-0,09;-0,85;0,14;-0,01;0;0;0,87;0,01
19.649;-0,09;-0,85;0,14;-0,01;0;0;0,87;0,01
19.661;-0,09;-0,85;0,14;0,01;0;0,02;0,87;0,02
19.699;-0,09;-0,85;0,14;0,01;0;0,02;0,87;0,02
19.751;-0,09;-0,85;0,14;0,02;0;0,03;0,87;0,04
19.757;-0,09;-0,84;0,14;0,02;0;0,03;0,86;0,04
19.8;-0,1;-0,84;0,14;0,02;0;0,03;0,86;0,04
19.802;-0,1;-0,84;0,14;0,02;0;0,02;0,86;0,03
19.849;-0,1;-0,84;0,14;0,02;0;0,02;0,86;0,03
19.871;-0,1;-0,84;0,14;0,02;0,01;0,02;0,86;0,03
19.899;-0,09;-0,84;0,14;0,02;0,01;0,02;0,86;0,03
19.952;-0,09;-0,84;0,14;0,01;0,01;0,02;0,86;0,02
19.96;-0,1;-0,84;0,15;0,01;0,01;0,02;0,86;0,02
19.999;-0,09;-0,83;0,14;0,01;0,01;0,02;0,85;0,02
20.011;-0,09;-0,83;0,14;0,01;0,01;0;0,85;0,01
20.051;-0,1;-0,84;0,15;0,01;0,01;0;0,86;0,01
20.081;-0,1;-0,84;0,15;-0,01;0,01;-0,01;0,86;0,02
20.099;-0,1;-0,84;0,15;-0,01;0,01;-0,01;0,86;0,02
20.149;-0,1;-0,84;0,14;-0,01;0,01;-0,01;0,86;0,02
20.153;-0,1;-0,84;0,14;-0,01;0,01;-0,01;0,86;0,02
20.199;-0,09;-0,84;0,15;-0,01;0,01;-0,01;0,86;0,02
20.221;-0,09;-0,84;0,15;-0,01;0,01;0;0,86;0,01
20.25;-0,1;-0,85;0,15;-0,01;0,01;0;0,87;0,01
20.291;-0,1;-0,85;0,15;0;0;0,01;0,87;0,01
20.3;-0,1;-0,84;0,13;0;0;0,01;0,86;0,01
20.351;-0,1;-0,84;0,14;0;0;0,01;0,86;0,01
20.361;-0,1;-0,84;0,14;0,01;0,01;0,01;0,86;0,02
20.455;-0,09;-0,83;0,15;0,01;0,01;0,01;0,85;0,02
20.456;-0,09;-0,83;0,15;0,01;0;0;0,85;0,01
20.456;-0,09;-0,83;0,15;0,01;0;0;0,85;0,01
20.5;-0,1;-0,84;0,14;0,01;0;0;0,86;0,01
20.502;-0,1;-0,84;0,14;-0,02;0;-0,02;0,86;0,03
20.549;-0,1;-0,84;0,14;-0,02;0;-0,02;0,86;0,03
20.571;-0,1;-0,84;0,14;-0,02;-0,01;-0,03;0,86;0,04
20.599;-0,1;-0,85;0,14;-0,02;-0,01;-0,03;0,87;0,04
20.65;-0,1;-0,85;0,14;-0,01;0,01;-0,01;0,87;0,02
20.652;-0,09;-0,85;0,15;-0,01;0,01;-0,01;0,87;0,02
20.699;-0,09;-0,85;0,15;-0,01;0,01;-0,01;0,87;0,02
20.711;-0,09;-0,85;0,15;0;0;0,01;0,87;0,01
20.749;-0,09;-0,85;0,15;0;0;0,01;0,87;0,01
20.781;-0,09;-0,85;0,15;0,01;0;0,02;0,87;0,02
20.8;-0,1;-0,84;0,14;0,01;0;0,02;0,86;0,02
20.853;-0,1;-0,83;0,14;0,01;0;0,02;0,85;0,02
20.856;-0,1;-0,83;0,14;0;0;0;0,85;0,00
20.899;-0,1;-0,84;0,14;0;0;0;0,86;0,00
20.921;-0,1;-0,84;0,14;-0,02;0;-0,02;0,86;0,03
20.949;-0,09;-0,84;0,15;-0,02;0;-0,02;0,86;0,03
20.991;-0,09;-0,84;0,15;-0,02;0;-0,02;0,86;0,03
20.999;-0,09;-0,84;0,15;-0,02;0;-0,02;0,86;0,03
21.051;-0,09;-0,85;0,14;-0,02;0;-0,02;0,87;0,03
21.062;-0,09;-0,85;0,14;-0,01;0;-0,01;0,87;0,01
21.099;-0,09;-0,85;0,14;-0,01;0;-0,01;0,87;0,01
21.146;-0,09;-0,85;0,14;-0,01;0;0;0,87;0,01
21.152;-0,1;-0,84;0,14;-0,01;0;0;0,86;0,01
21.199;-0,09;-0,84;0,14;-0,01;0;0;0,86;0,01
21.204;-0,09;-0,84;0,14;-0,01;0;0;0,86;0,01
21.249;-0,09;-0,84;0,14;-0,01;0;0;0,86;0,01
21.273;-0,09;-0,84;0,14;0;0;0;0,86;0,00
21.3;-0,09;-0,84;0,14;0;0;0;0,86;0,00
21.349;-0,09;-0,84;0,14;-0,01;0;0;0,86;0,01
21.359;-0,09;-0,84;0,15;-0,01;0;0;0,86;0,01
21.399;-0,1;-0,84;0,14;-0,01;0;0;0,86;0,01
21.411;-0,1;-0,84;0,14;-0,01;0;0;0,86;0,01
21.45;-0,09;-0,85;0,14;-0,01;0;0;0,87;0,01
21.481;-0,09;-0,85;0,14;0;0,01;0;0,87;0,01
21.502;-0,09;-0,85;0,15;0;0,01;0;0,87;0,01
21.55;-0,09;-0,84;0,14;0;0,01;0;0,86;0,01
21.552;-0,09;-0,84;0,14;0,01;0,01;0,01;0,86;0,02
21.599;-0,1;-0,84;0,14;0,01;0,01;0,01;0,86;0,02
21.621;-0,1;-0,84;0,14;0;0;0;0,86;0,00
21.666;-0,09;-0,83;0,14;0;0;0;0,85;0,00
21.691;-0,09;-0,83;0,14;-0,01;0;-0,01;0,85;0,01
21.7;-0,09;-0,84;0,14;-0,01;0;-0,01;0,86;0,01
21.749;-0,09;-0,84;0,14;-0,01;0;-0,01;0,86;0,01
21.761;-0,09;-0,84;0,14;-0,02;0;-0,02;0,86;0,03
21.799;-0,09;-0,84;0,14;-0,02;0;-0,02;0,86;0,03
21.841;-0,09;-0,84;0,14;-0,01;0;-0,01;0,86;0,01
21.857;-0,09;-0,85;0,14;-0,01;0;-0,01;0,87;0,01
21.9;-0,09;-0,86;0,14;-0,01;0;-0,01;0,88;0,01
21.902;-0,09;-0,86;0,14;0;0;0,01;0,88;0,01
21.955;-0,1;-0,85;0,14;0;0;0,01;0,87;0,01
21.971;-0,1;-0,85;0,14;0,01;0,01;0,01;0,87;0,02
21.999;-0,09;-0,84;0,15;0,01;0,01;0,01;0,86;0,02
22.053;-0,09;-0,84;0,15;0,01;0;0,01;0,86;0,01
22.056;-0,09;-0,84;0,15;0,01;0;0,01;0,86;0,01
22.099;-0,09;-0,83;0,13;0,01;0;0,01;0,84;0,01
22.111;-0,09;-0,83;0,13;-0,01;0;0;0,84;0,01
22.154;-0,09;-0,83;0,13;-0,01;0;0;0,84;0,01
22.181;-0,09;-0,83;0,13;-0,02;0,05;-0,01;0,84;0,05
22.199;-0,13;-0,85;0,17;-0,02;0,05;-0,01;0,88;0,05
22.25;-0,08;-0,83;0,13;-0,02;0,05;-0,01;0,84;0,05
22.254;-0,08;-0,83;0,13;-0,01;-0,03;-0,01;0,84;0,03
22.299;-0,11;-0,83;0,13;-0,01;-0,03;-0,01;0,85;0,03
22.322;-0,11;-0,83;0,13;-0,02;0,01;-0,01;0,85;0,02
22.367;-0,08;-0,82;0,14;-0,02;0,01;-0,01;0,84;0,02
22.391;-0,08;-0,82;0,14;-0,05;-0,02;-0,05;0,84;0,07
22.4;-0,08;-0,86;0,14;-0,05;-0,02;-0,05;0,87;0,07
22.449;-0,09;-0,89;0,14;-0,05;-0,02;-0,05;0,91;0,07
22.461;-0,09;-0,89;0,14;0;0,01;0,01;0,91;0,01
22.499;-0,09;-0,91;0,14;0;0,01;0,01;0,93;0,01
22.548;-0,09;-0,91;0,14;0,12;0,05;0,17;0,93;0,21
22.55;-0,11;-0,89;0,15;0,12;0,05;0,17;0,91;0,21
22.599;-0,09;-0,9;0,17;0,12;0,05;0,17;0,92;0,21
22.602;-0,09;-0,9;0,17;0,22;0,03;0,27;0,92;0,35
22.65;-0,12;-0,88;0,17;0,22;0,03;0,27;0,90;0,35
22.672;-0,12;-0,88;0,17;0,3;0,05;0,38;0,90;0,49
22.699;-0,14;-0,86;0,17;0,3;0,05;0,38;0,89;0,49
22.754;-0,16;-0,86;0,19;0,3;0,05;0,38;0,90;0,49
22.756;-0,16;-0,86;0,19;0,37;0,06;0,47;0,90;0,60
22.799;-0,19;-0,85;0,22;0,37;0,06;0,47;0,90;0,60
22.821;-0,19;-0,85;0,22;0,46;0,06;0,57;0,90;0,73
22.865;-0,2;-0,84;0,22;0,46;0,06;0,57;0,89;0,73
22.891;-0,2;-0,84;0,22;0,52;0,08;0,65;0,89;0,84
22.899;-0,23;-0,81;0,25;0,52;0,08;0,65;0,88;0,84
22.967;-0,26;-0,8;0,27;0,52;0,08;0,65;0,88;0,84
