time;x;y;z;gx;gy;gz;result_acelerometro;result_giroscopio
319.723;-0,04;1,09;0,04;-0,02;0,00;0,02;1,09;0,03
319.724;-0,06;1,09;0,03;-0,02;0,00;0,02;1,09;0,03
319.746;-0,07;1,09;0,03;-0,02;0,00;0,02;1,09;0,03
319.757;-0,07;1,09;0,03;-0,02;0,00;0,00;1,09;0,02
319.801;-0,06;1,09;0,02;-0,02;0,00;0,00;1,09;0,02
319.828;-0,06;1,09;0,02;-0,02;0,01;0,03;1,09;0,04
319.846;-0,07;1,09;0,01;-0,02;0,01;0,03;1,09;0,04
319.906;-0,05;1,09;0,03;-0,02;0,01;0,03;1,09;0,04
319.908;-0,05;1,09;0,03;-0,01;0,04;0,03;1,09;0,05
319.956;-0,06;1,08;0,02;-0,01;0,04;0,03;1,08;0,05
319.977;-0,06;1,08;0,02;-0,01;-0,02;-0,04;1,08;0,05
320.006;-0,06;1,10;0,02;-0,01;-0,02;-0,04;1,10;0,05
320.048;-0,06;1,10;0,02;0,00;0,00;0,03;1,10;0,03
320.056;-0,06;1,10;0,03;0,00;0,00;0,03;1,10;0,03
320.106;-0,05;1,08;0,03;0,00;0,00;0,03;1,08;0,03
320.117;-0,05;1,08;0,03;-0,01;-0,02;-0,02;1,08;0,03
320.156;-0,05;1,09;0,02;-0,01;-0,02;-0,02;1,09;0,03
320.188;-0,05;1,09;0,02;0,01;-0,04;0,01;1,09;0,04
320.206;-0,05;1,09;0,02;0,01;-0,04;0,01;1,09;0,04
320.256;-0,07;1,08;0,02;0,01;-0,04;0,01;1,08;0,04
320.258;-0,07;1,08;0,02;-0,01;-0,03;0,02;1,08;0,04
320.306;-0,07;1,09;0,02;-0,01;-0,03;0,02;1,09;0,04
320.328;-0,07;1,09;0,02;0,02;0,01;-0,03;1,09;0,04
320.356;-0,04;1,09;0,02;0,02;0,01;-0,03;1,09;0,04
320.398;-0,04;1,09;0,02;0,01;-0,01;0,02;1,09;0,02
320.406;-0,05;1,09;0,03;0,01;-0,01;0,02;1,09;0,02
320.456;-0,07;1,09;0,02;0,01;-0,01;0,02;1,09;0,02
320.468;-0,07;1,09;0,02;-0,01;0,01;0,01;1,09;0,02
320.506;-0,06;1,09;0,04;-0,01;0,01;0,01;1,09;0,02
320.545;-0,06;1,09;0,04;-0,01;-0,02;-0,06;1,09;0,06
320.556;-0,05;1,09;0,03;-0,01;-0,02;-0,06;1,09;0,06
320.606;-0,06;1,09;0,02;-0,01;-0,02;-0,06;1,09;0,06
320.617;-0,06;1,09;0,02;-0,01;0,00;0,04;1,09;0,04
320.656;-0,07;1,09;0,02;-0,01;0,00;0,04;1,09;0,04
320.687;-0,07;1,09;0,02;-0,02;0,04;0,03;1,09;0,05
320.706;-0,06;1,09;0,03;-0,02;0,04;0,03;1,09;0,05
320.756;-0,06;1,08;0,03;-0,02;0,04;0,03;1,08;0,05
320.758;-0,06;1,08;0,03;-0,04;0,02;0,00;1,08;0,04
320.806;-0,05;1,09;0,02;-0,04;0,02;0,00;1,09;0,04
320.827;-0,05;1,09;0,02;0,00;0,00;-0,01;1,09;0,01
320.856;-0,05;1,09;0,02;0,00;0,00;-0,01;1,09;0,01
320.897;-0,05;1,09;0,02;0,00;0,01;0,02;1,09;0,02
320.906;-0,06;1,09;0,02;0,00;0,01;0,02;1,09;0,02
320.956;-0,07;1,09;0,02;0,00;0,01;0,02;1,09;0,02
320.967;-0,07;1,09;0,02;0,00;0,02;0,01;1,09;0,02
321.006;-0,06;1,09;0,02;0,00;0,02;0,01;1,09;0,02
321.037;-0,06;1,09;0,02;-0,02;0,04;-0,01;1,09;0,05
321.056;-0,06;1,09;0,03;-0,02;0,04;-0,01;1,09;0,05
321.106;-0,04;1,09;0,03;-0,02;0,04;-0,01;1,09;0,05
321.109;-0,04;1,09;0,03;-0,02;0,06;0,03;1,09;0,07
321.156;-0,05;1,09;0,03;-0,02;0,06;0,03;1,09;0,07
321.177;-0,05;1,09;0,03;0,00;0,03;0,01;1,09;0,03
321.206;-0,06;1,09;0,03;0,00;0,03;0,01;1,09;0,03
321.248;-0,06;1,09;0,03;0,00;0,04;0,00;1,09;0,04
321.256;-0,05;1,09;0,04;0,00;0,04;0,00;1,09;0,04
321.306;-0,05;1,09;0,04;0,00;0,04;0,00;1,09;0,04
321.317;-0,05;1,09;0,04;0,00;0,01;0,00;1,09;0,01
321.356;-0,06;1,09;0,03;0,00;0,01;0,00;1,09;0,01
321.388;-0,06;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
321.406;-0,05;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
321.456;-0,07;1,09;0,02;-0,01;0,01;0,01;1,09;0,02
321.459;-0,07;1,09;0,02;0,01;-0,01;-0,01;1,09;0,02
321.506;-0,07;1,09;0,01;0,01;-0,01;-0,01;1,09;0,02
321.528;-0,07;1,09;0,01;0,02;0,03;-0,03;1,09;0,05
321.557;-0,05;1,09;0,03;0,02;0,03;-0,03;1,09;0,05
321.598;-0,05;1,09;0,03;-0,01;0,03;0,00;1,09;0,03
321.606;-0,04;1,09;0,03;-0,01;0,03;0,00;1,09;0,03
321.656;-0,04;1,09;0,03;-0,01;0,03;0,00;1,09;0,03
321.668;-0,04;1,09;0,03;0,01;0,01;0,02;1,09;0,02
321.706;-0,06;1,09;0,02;0,01;0,01;0,02;1,09;0,02
321.737;-0,06;1,09;0,02;0,00;0,01;-0,01;1,09;0,01
321.756;-0,06;1,09;0,03;0,00;0,01;-0,01;1,09;0,01
321.806;-0,05;1,09;0,03;0,00;0,01;-0,01;1,09;0,01
321.809;-0,05;1,09;0,03;-0,02;0,01;-0,01;1,09;0,02
321.892;-0,05;1,09;0,02;-0,02;0,01;-0,01;1,09;0,02
321.893;-0,05;1,09;0,02;-0,01;0,01;0,00;1,09;0,01
321.906;-0,06;1,09;0,02;-0,01;0,01;0,00;1,09;0,01
321.947;-0,06;1,09;0,02;0,00;0,03;0,01;1,09;0,03
321.956;-0,06;1,09;0,02;0,00;0,03;0,01;1,09;0,03
322.006;-0,05;1,09;0,03;0,00;0,03;0,01;1,09;0,03
322.018;-0,05;1,09;0,03;0,00;0,03;0,01;1,09;0,03
322.056;-0,05;1,09;0,03;0,00;0,03;0,01;1,09;0,03
322.088;-0,05;1,09;0,03;-0,01;0,00;0,00;1,09;0,01
322.106;-0,05;1,09;0,02;-0,01;0,00;0,00;1,09;0,01
322.156;-0,06;1,09;0,03;-0,01;0,00;0,00;1,09;0,01
322.158;-0,06;1,09;0,03;0,00;0,00;0,01;1,09;0,01
322.206;-0,06;1,09;0,03;0,00;0,00;0,01;1,09;0,01
322.228;-0,06;1,09;0,03;-0,02;0,00;0,01;1,09;0,02
322.256;-0,06;1,09;0,02;-0,02;0,00;0,01;1,09;0,02
322.298;-0,06;1,09;0,02;0,00;0,00;-0,01;1,09;0,01
322.306;-0,06;1,09;0,02;0,00;0,00;-0,01;1,09;0,01
322.356;-0,05;1,09;0,03;0,00;0,00;-0,01;1,09;0,01
322.367;-0,05;1,09;0,03;0,02;0,00;-0,02;1,09;0,03
322.406;-0,05;1,09;0,03;0,02;0,00;-0,02;1,09;0,03
322.437;-0,05;1,09;0,03;0,00;0,00;0,01;1,09;0,01
322.456;-0,05;1,09;0,03;0,00;0,00;0,01;1,09;0,01
322.506;-0,05;1,09;0,02;0,00;0,00;0,01;1,09;0,01
322.508;-0,05;1,09;0,02;-0,02;-0,02;0,00;1,09;0,03
322.556;-0,05;1,09;0,02;-0,02;-0,02;0,00;1,09;0,03
322.578;-0,05;1,09;0,02;-0,01;0,01;0,03;1,09;0,03
322.606;-0,05;1,09;0,02;-0,01;0,01;0,03;1,09;0,03
322.647;-0,05;1,09;0,02;-0,01;-0,01;0,00;1,09;0,01
322.656;-0,06;1,09;0,02;-0,01;-0,01;0,00;1,09;0,01
322.706;-0,06;1,09;0,03;-0,01;-0,01;0,00;1,09;0,01
322.718;-0,06;1,09;0,03;0,01;0,01;0,01;1,09;0,02
322.756;-0,06;1,09;0,03;0,01;0,01;0,01;1,09;0,02
322.787;-0,06;1,09;0,03;-0,01;0,00;-0,01;1,09;0,01
322.806;-0,05;1,09;0,02;-0,01;0,00;-0,01;1,09;0,01
322.856;-0,05;1,09;0,03;-0,01;0,00;-0,01;1,09;0,01
322.859;-0,05;1,09;0,03;0,02;0,01;0,00;1,09;0,02
322.906;-0,05;1,09;0,03;0,02;0,01;0,00;1,09;0,02
322.927;-0,05;1,09;0,03;-0,01;0,00;0,00;1,09;0,01
322.956;-0,05;1,09;0,03;-0,01;0,00;0,00;1,09;0,01
322.998;-0,05;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
323.006;-0,05;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
323.056;-0,06;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
323.068;-0,06;1,09;0,03;0,00;0,00;0,02;1,09;0,02
323.106;-0,05;1,09;0,03;0,00;0,00;0,02;1,09;0,02
323.137;-0,05;1,09;0,03;0,00;-0,01;-0,01;1,09;0,01
323.156;-0,04;1,09;0,03;0,00;-0,01;-0,01;1,09;0,01
323.206;-0,05;1,09;0,03;0,00;-0,01;-0,01;1,09;0,01
323.208;-0,05;1,09;0,03;-0,03;-0,02;0,02;1,09;0,04
323.256;-0,06;1,09;0,02;-0,03;-0,02;0,02;1,09;0,04
323.277;-0,06;1,09;0,02;0,00;-0,01;0,02;1,09;0,02
323.306;-0,06;1,09;0,02;0,00;-0,01;0,02;1,09;0,02
323.348;-0,06;1,09;0,02;0,00;-0,01;-0,02;1,09;0,02
323.356;-0,06;1,09;0,02;0,00;-0,01;-0,02;1,09;0,02
323.406;-0,05;1,09;0,02;0,00;-0,01;-0,02;1,09;0,02
323.417;-0,05;1,09;0,02;0,01;0,01;-0,02;1,09;0,02
323.456;-0,04;1,09;0,03;0,01;0,01;-0,02;1,09;0,02
323.496;-0,04;1,09;0,03;-0,01;0,00;0,02;1,09;0,02
323.506;-0,04;1,09;0,03;-0,01;0,00;0,02;1,09;0,02
323.556;-0,04;1,09;0,03;-0,01;0,00;0,02;1,09;0,02
323.567;-0,04;1,09;0,03;-0,01;-0,02;0,01;1,09;0,02
323.606;-0,05;1,09;0,02;-0,01;-0,02;0,01;1,09;0,02
323.637;-0,05;1,09;0,02;-0,01;-0,02;0,00;1,09;0,02
323.656;-0,05;1,09;0,02;-0,01;-0,02;0,00;1,09;0,02
323.706;-0,05;1,09;0,02;-0,01;-0,02;0,00;1,09;0,02
323.708;-0,05;1,09;0,02;-0,01;0,01;0,02;1,09;0,02
323.756;-0,05;1,09;0,02;-0,01;0,01;0,02;1,09;0,02
323.778;-0,05;1,09;0,02;0,00;0,01;0,01;1,09;0,01
323.806;-0,05;1,09;0,03;0,00;0,01;0,01;1,09;0,01
323.847;-0,05;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
323.856;-0,04;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
323.906;-0,04;1,09;0,03;-0,01;0,01;0,01;1,09;0,02
323.917;-0,04;1,09;0,03;-0,01;-0,03;0,00;1,09;0,03
323.956;-0,03;1,10;0,02;-0,01;-0,03;0,00;1,10;0,03
323.987;-0,03;1,10;0,02;0,04;-0,07;0,11;1,10;0,14
324.006;-0,04;1,08;0,02;0,04;-0,07;0,11;1,08;0,14
324.056;-0,05;1,09;0,03;0,04;-0,07;0,11;1,09;0,14
324.058;-0,05;1,09;0,03;-0,05;-0,01;0,11;1,09;0,12
324.106;-0,05;1,09;0,02;-0,05;-0,01;0,11;1,09;0,12
324.127;-0,05;1,09;0,02;0,05;0,01;-0,01;1,09;0,05
324.156;-0,04;1,10;0,01;0,05;0,01;-0,01;1,10;0,05
324.202;-0,04;1,10;0,01;0,17;0,08;0,01;1,10;0,19
324.206;-0,03;1,09;0,01;0,17;0,08;0,01;1,09;0,19
324.256;-0,03;1,10;-0,01;0,17;0,08;0,01;1,10;0,19
324.267;-0,03;1,10;-0,01;0,13;0,25;0,11;1,10;0,30
324.306;-0,04;1,09;0,03;0,13;0,25;0,11;1,09;0,30
324.337;-0,04;1,09;0,03;-0,20;0,08;-0,05;1,09;0,22
324.356;-0,03;1,11;0,04;-0,20;0,08;-0,05;1,11;0,22
324.406;-0,03;1,09;0,02;-0,20;0,08;-0,05;1,09;0,22
324.408;-0,03;1,09;0,02;0,15;-0,14;0,12;1,09;0,24
324.456;-0,04;1,09;0,00;0,15;-0,14;0,12;1,09;0,24
324.477;-0,04;1,09;0,00;-0,14;-0,13;0,02;1,09;0,19
324.506;-0,02;1,09;0,00;-0,14;-0,13;0,02;1,09;0,19
324.547;-0,02;1,09;0,00;-0,01;-0,11;0,00;1,09;0,11
324.556;-0,04;1,09;0,01;-0,01;-0,11;0,00;1,09;0,11
324.606;-0,05;1,08;0,01;-0,01;-0,11;0,00;1,08;0,11
324.617;-0,05;1,08;0,01;0,03;-0,14;-0,12;1,08;0,19
324.656;-0,02;1,10;0,01;0,03;-0,14;-0,12;1,10;0,19
324.687;-0,02;1,10;0,01;-0,09;-0,11;-0,03;1,10;0,15
324.706;-0,02;1,09;0,02;-0,09;-0,11;-0,03;1,09;0,15
324.756;-0,04;1,09;0,02;-0,09;-0,11;-0,03;1,09;0,15
324.814;-0,04;1,09;0,02;-0,04;-0,10;-0,04;1,09;0,11
324.815;-0,03;1,09;0,02;-0,04;-0,10;-0,04;1,09;0,11
324.827;-0,03;1,09;0,02;0,01;-0,19;-0,01;1,09;0,19
324.856;-0,02;1,09;-0,19;0,01;-0,19;-0,01;1,11;0,19
324.898;-0,02;1,09;-0,19;-0,09;0,05;-0,24;1,11;0,26
324.906;0,02;1,07;-0,12;-0,09;0,05;-0,24;1,08;0,26
324.956;-0,01;1,10;-0,10;-0,09;0,05;-0,24;1,10;0,26
324.967;-0,01;1,10;-0,10;0,06;-0,13;-0,15;1,10;0,21
325.006;-0,03;1,12;-0,09;0,06;-0,13;-0,15;1,12;0,21
325.037;-0,03;1,12;-0,09;0,81;0,08;0,56;1,12;0,99
325.063;-0,01;1,11;-0,11;0,81;0,08;0,56;1,12;0,99
325.106;0,04;1,07;-0,13;0,81;0,08;0,56;1,08;0,99
325.108;0,04;1,07;-0,13;0,58;-0,01;0,48;1,08;0,75
325.156;0,04;1,08;-0,11;0,58;-0,01;0,48;1,09;0,75
325.177;0,04;1,08;-0,11;0,34;-0,30;-0,06;1,09;0,46
325.206;0,00;1,12;-0,09;0,34;-0,30;-0,06;1,12;0,46
325.247;0,00;1,12;-0,09;0,89;-0,27;0,22;1,12;0,96
325.256;-0,02;1,13;-0,10;0,89;-0,27;0,22;1,13;0,96
325.306;0,00;1,11;-0,14;0,89;-0,27;0,22;1,12;0,96
325.318;0,00;1,11;-0,14;0,71;-0,14;0,63;1,12;0,96
325.356;0,04;1,07;-0,12;0,71;-0,14;0,63;1,08;0,96
325.388;0,04;1,07;-0,12;0,18;-0,35;0,17;1,08;0,43
325.406;0,04;1,07;-0,10;0,18;-0,35;0,17;1,08;0,43
325.456;0,00;1,09;-0,10;0,18;-0,35;0,17;1,09;0,43
325.458;0,00;1,09;-0,10;0,42;-0,52;-0,19;1,09;0,69
325.506;-0,01;1,10;-0,13;0,42;-0,52;-0,19;1,11;0,69
325.527;-0,01;1,10;-0,13;0,33;-0,37;0,19;1,11;0,53
325.556;0,01;1,08;-0,14;0,33;-0,37;0,19;1,09;0,53
325.597;0,01;1,08;-0,14;-0,31;-0,32;0,29;1,09;0,53
325.606;0,03;1,06;-0,13;-0,31;-0,32;0,29;1,07;0,53
325.656;0,04;1,06;-0,09;-0,31;-0,32;0,29;1,06;0,53
325.667;0,04;1,06;-0,09;-0,32;-0,51;-0,24;1,06;0,65
325.706;0,02;1,08;-0,10;-0,32;-0,51;-0,24;1,08;0,65
325.738;0,02;1,08;-0,10;-0,26;-0,49;-0,29;1,08;0,63
325.756;-0,01;1,11;-0,15;-0,26;-0,49;-0,29;1,12;0,63
325.806;0,01;1,11;-0,14;-0,26;-0,49;-0,29;1,12;0,63
325.809;0,01;1,11;-0,14;-0,73;-0,25;0,17;1,12;0,79
325.856;0,03;1,10;-0,11;-0,73;-0,25;0,17;1,11;0,79
325.881;0,03;1,10;-0,11;-0,75;-0,27;0,02;1,11;0,80
325.906;0,04;1,09;-0,10;-0,75;-0,27;0,02;1,10;0,80
325.947;0,04;1,09;-0,10;-0,51;-0,36;-0,37;1,10;0,73
325.956;0,02;1,11;-0,12;-0,51;-0,36;-0,37;1,12;0,73
326.006;-0,01;1,12;-0,14;-0,51;-0,36;-0,37;1,13;0,73
326.017;-0,01;1,12;-0,14;-0,77;-0,15;-0,08;1,13;0,79
326.056;-0,01;1,12;-0,13;-0,77;-0,15;-0,08;1,13;0,79
326.088;-0,01;1,12;-0,13;-0,65;0,05;0,21;1,13;0,68
326.106;0,03;1,09;-0,09;-0,65;0,05;0,21;1,09;0,68
326.156;0,03;1,07;-0,10;-0,65;0,05;0,21;1,08;0,68
326.159;0,03;1,07;-0,10;-0,18;-0,01;-0,14;1,08;0,23
326.206;0,01;1,08;-0,12;-0,18;-0,01;-0,14;1,09;0,23
326.227;0,01;1,08;-0,12;-0,25;0,03;-0,26;1,09;0,36
326.256;-0,01;1,09;-0,12;-0,25;0,03;-0,26;1,10;0,36
326.299;-0,01;1,09;-0,12;-0,14;0,27;0,14;1,10;0,33
326.306;-0,01;1,09;-0,10;-0,14;0,27;0,14;1,09;0,33
326.356;0,02;1,07;-0,09;-0,14;0,27;0,14;1,07;0,33
326.367;0,02;1,07;-0,09;0,41;0,34;0,18;1,07;0,56
326.406;0,03;1,07;-0,10;0,41;0,34;0,18;1,08;0,56
326.437;0,03;1,07;-0,10;0,43;0,25;-0,14;1,08;0,52
326.456;0,01;1,09;-0,12;0,43;0,25;-0,14;1,10;0,52
326.506;0,00;1,11;-0,12;0,43;0,25;-0,14;1,12;0,52
326.508;0,00;1,11;-0,12;0,36;0,32;0,00;1,12;0,48
326.556;0,00;1,12;-0,10;0,36;0,32;0,00;1,12;0,48
326.578;0,00;1,12;-0,10;0,76;0,45;0,34;1,12;0,95
326.606;0,03;1,10;-0,11;0,76;0,45;0,34;1,11;0,95
326.648;0,03;1,10;-0,11;0,75;0,37;0,17;1,11;0,85
326.656;0,03;1,09;-0,12;0,75;0,37;0,17;1,10;0,85
326.706;0,01;1,11;-0,12;0,75;0,37;0,17;1,12;0,85
326.718;0,01;1,11;-0,12;0,48;0,25;-0,06;1,12;0,54
326.756;0,00;1,12;-0,11;0,48;0,25;-0,06;1,13;0,54
326.788;0,00;1,12;-0,11;0,56;0,29;0,20;1,13;0,66
326.806;0,00;1,11;-0,11;0,56;0,29;0,20;1,12;0,66
326.856;0,02;1,09;-0,12;0,56;0,29;0,20;1,10;0,66
326.859;0,02;1,09;-0,12;0,51;0,28;0,30;1,10;0,65
326.906;0,03;1,07;-0,12;0,51;0,28;0,30;1,08;0,65
326.928;0,03;1,07;-0,12;0,13;0,10;-0,06;1,08;0,17
326.956;0,03;1,07;-0,11;0,13;0,10;-0,06;1,08;0,17
326.998;0,03;1,07;-0,11;0,02;0,01;-0,14;1,08;0,14
327.006;0,00;1,09;-0,11;0,02;0,01;-0,14;1,10;0,14
327.056;0,00;1,08;-0,13;0,02;0,01;-0,14;1,09;0,14
327.068;0,00;1,08;-0,13;-0,01;0,04;0,09;1,09;0,10
327.106;0,02;1,07;-0,13;-0,01;0,04;0,09;1,08;0,10
327.137;0,02;1,07;-0,13;-0,40;-0,06;-0,04;1,08;0,41
327.156;0,03;1,07;-0,12;-0,40;-0,06;-0,04;1,08;0,41
327.206;0,03;1,08;-0,11;-0,40;-0,06;-0,04;1,09;0,41
327.208;0,03;1,08;-0,11;-0,53;-0,20;-0,32;1,09;0,65
327.256;0,00;1,11;-0,12;-0,53;-0,20;-0,32;1,12;0,65
327.277;0,00;1,11;-0,12;-0,45;-0,22;-0,23;1,12;0,55
327.306;0,00;1,12;-0,13;-0,45;-0,22;-0,23;1,13;0,55
327.347;0,00;1,12;-0,13;-0,66;-0,18;-0,01;1,13;0,68
327.355;0,01;1,11;-0,13;-0,66;-0,18;-0,01;1,12;0,68
327.406;0,03;1,10;-0,10;-0,66;-0,18;-0,01;1,10;0,68
327.417;0,03;1,10;-0,10;-0,74;-0,27;-0,19;1,10;0,81
327.456;0,02;1,10;-0,10;-0,74;-0,27;-0,19;1,10;0,81
327.487;0,02;1,10;-0,10;-0,51;-0,33;-0,29;1,10;0,67
327.506;0,00;1,11;-0,12;-0,51;-0,33;-0,29;1,12;0,67
327.556;0,00;1,11;-0,12;-0,51;-0,33;-0,29;1,12;0,67
327.558;0,00;1,11;-0,12;-0,43;-0,21;-0,01;1,12;0,48
327.606;0,01;1,08;-0,11;-0,43;-0,21;-0,01;1,09;0,48
327.627;0,01;1,08;-0,11;-0,38;-0,15;0,08;1,09;0,42
327.656;0,02;1,07;-0,10;-0,38;-0,15;0,08;1,07;0,42
327.752;0,02;1,07;-0,10;-0,09;-0,20;-0,12;1,07;0,25
327.753;0,02;1,07;-0,10;-0,09;-0,20;-0,12;1,07;0,25
327.756;0,01;1,08;-0,11;-0,09;-0,20;-0,12;1,09;0,25
327.767;0,01;1,08;-0,11;0,12;-0,16;-0,04;1,09;0,20
327.806;0,00;1,09;-0,11;0,12;-0,16;-0,04;1,10;0,20
327.837;0,00;1,09;-0,11;0,22;-0,01;0,22;1,10;0,31
327.856;0,02;1,08;-0,10;0,22;-0,01;0,22;1,08;0,31
327.906;0,02;1,08;-0,10;0,22;-0,01;0,22;1,08;0,31
327.908;0,02;1,08;-0,10;0,44;0,00;0,12;1,08;0,46
327.956;0,02;1,10;-0,11;0,44;0,00;0,12;1,11;0,46
327.978;0,02;1,10;-0,11;0,61;-0,04;-0,02;1,11;0,61
328.006;0,01;1,11;-0,12;0,61;-0,04;-0,02;1,12;0,61
328.047;0,01;1,11;-0,12;0,57;0,05;0,17;1,12;0,60
328.056;0,00;1,12;-0,12;0,57;0,05;0,17;1,13;0,60
328.106;0,01;1,11;-0,11;0,57;0,05;0,17;1,12;0,60
328.117;0,01;1,11;-0,11;0,62;0,13;0,27;1,12;0,69
328.156;0,03;1,09;-0,11;0,62;0,13;0,27;1,10;0,69
328.188;0,03;1,09;-0,11;0,64;0,06;0,03;1,10;0,64
328.206;0,02;1,09;-0,11;0,64;0,06;0,03;1,10;0,64
328.258;0,01;1,10;-0,12;0,64;0,06;0,03;1,11;0,64
328.264;0,01;1,10;-0,12;0,42;0,05;0,01;1,11;0,42
328.306;0,01;1,09;-0,12;0,42;0,05;0,01;1,10;0,42
328.327;0,01;1,09;-0,12;0,30;0,12;0,16;1,10;0,36
328.356;0,01;1,08;-0,12;0,30;0,12;0,16;1,09;0,36
328.397;0,01;1,08;-0,12;0,21;0,10;0,09;1,09;0,25
328.406;0,03;1,07;-0,12;0,21;0,10;0,09;1,08;0,25
328.456;0,02;1,07;-0,12;0,21;0,10;0,09;1,08;0,25
328.468;0,02;1,07;-0,12;-0,05;0,03;-0,14;1,08;0,15
328.506;0,01;1,08;-0,12;-0,05;0,03;-0,14;1,09;0,15
328.537;0,01;1,08;-0,12;-0,28;0,05;-0,10;1,09;0,30
328.556;0,00;1,09;-0,12;-0,28;0,05;-0,10;1,10;0,30
328.606;0,02;1,09;-0,12;-0,28;0,05;-0,10;1,10;0,30
328.609;0,02;1,09;-0,12;-0,34;0,10;0,00;1,10;0,35
328.656;0,03;1,09;-0,12;-0,34;0,10;0,00;1,10;0,35
328.677;0,03;1,09;-0,12;-0,51;0,03;-0,15;1,10;0,53
328.706;0,02;1,09;-0,12;-0,51;0,03;-0,15;1,10;0,53
328.747;0,02;1,09;-0,12;-0,63;-0,03;-0,28;1,10;0,69
328.755;0,00;1,11;-0,12;-0,63;-0,03;-0,28;1,12;0,69
328.806;0,00;1,11;-0,12;-0,63;-0,03;-0,28;1,12;0,69
328.817;0,00;1,11;-0,12;-0,59;0,03;-0,10;1,12;0,60
328.856;0,02;1,10;-0,12;-0,59;0,03;-0,10;1,11;0,60
328.887;0,02;1,10;-0,12;-0,59;0,05;-0,06;1,11;0,60
328.906;0,02;1,09;-0,11;-0,59;0,05;-0,06;1,10;0,60
328.956;0,02;1,09;-0,10;-0,59;0,05;-0,06;1,09;0,60
328.959;0,02;1,09;-0,10;-0,56;-0,02;-0,24;1,09;0,61
329.006;0,01;1,10;-0,10;-0,56;-0,02;-0,24;1,10;0,61
329.028;0,01;1,10;-0,10;-0,32;0,02;-0,15;1,10;0,35
329.056;0,00;1,09;-0,11;-0,32;0,02;-0,15;1,10;0,35
329.097;0,00;1,09;-0,11;-0,19;0,10;0,06;1,10;0,22
329.106;0,01;1,08;-0,11;-0,19;0,10;0,06;1,09;0,22
329.156;0,02;1,07;-0,10;-0,19;0,10;0,06;1,07;0,22
329.169;0,02;1,07;-0,10;-0,09;0,07;0,01;1,07;0,11
329.206;0,01;1,08;-0,10;-0,09;0,07;0,01;1,08;0,11
329.238;0,01;1,08;-0,10;0,20;0,03;-0,06;1,08;0,21
329.256;0,00;1,09;-0,10;0,20;0,03;-0,06;1,09;0,21
329.306;0,00;1,10;-0,11;0,20;0,03;-0,06;1,11;0,21
329.308;0,00;1,10;-0,11;0,36;0,09;0,13;1,11;0,39
329.356;0,01;1,09;-0,11;0,36;0,09;0,13;1,10;0,39
329.377;0,01;1,09;-0,11;0,40;0,10;0,24;1,10;0,48
329.406;0,02;1,09;-0,10;0,40;0,10;0,24;1,09;0,48
329.448;0,02;1,09;-0,10;0,58;0,01;0,10;1,09;0,59
329.456;0,02;1,10;-0,10;0,58;0,01;0,10;1,10;0,59
329.506;0,01;1,11;-0,11;0,58;0,01;0,10;1,12;0,59
329.517;0,01;1,11;-0,11;0,63;-0,02;0,11;1,12;0,64
329.556;0,01;1,11;-0,12;0,63;-0,02;0,11;1,12;0,64
329.588;0,01;1,11;-0,12;0,52;0,01;0,26;1,12;0,58
329.606;0,01;1,10;-0,11;0,52;0,01;0,26;1,11;0,58
329.656;0,02;1,09;-0,11;0,52;0,01;0,26;1,10;0,58
329.659;0,02;1,09;-0,11;0,52;-0,06;0,17;1,10;0,55
329.707;0,02;1,09;-0,11;0,52;-0,06;0,17;1,10;0,55
329.728;0,02;1,09;-0,11;0,44;-0,15;0,01;1,10;0,46
329.756;0,01;1,09;-0,13;0,44;-0,15;0,01;1,10;0,46
329.802;0,01;1,09;-0,13;0,15;-0,13;0,09;1,10;0,22
329.806;0,01;1,09;-0,12;0,15;-0,13;0,09;1,10;0,22
329.856;0,02;1,07;-0,11;0,15;-0,13;0,09;1,08;0,22
329.868;0,02;1,07;-0,11;0,06;-0,12;0,11;1,08;0,17
329.906;0,02;1,07;-0,12;0,06;-0,12;0,11;1,08;0,17
329.938;0,02;1,07;-0,12;-0,07;-0,18;-0,08;1,08;0,21
329.956;0,02;1,07;-0,12;-0,07;-0,18;-0,08;1,08;0,21
330.006;0,01;1,09;-0,13;-0,07;-0,18;-0,08;1,10;0,21
330.008;0,01;1,09;-0,13;-0,34;-0,17;-0,13;1,10;0,40
330.056;0,01;1,09;-0,12;-0,34;-0,17;-0,13;1,10;0,40
330.078;0,01;1,09;-0,12;-0,46;-0,09;-0,03;1,10;0,47
330.106;0,02;1,09;-0,11;-0,46;-0,09;-0,03;1,10;0,47
330.148;0,02;1,09;-0,11;-0,46;-0,11;-0,10;1,10;0,48
330.156;0,02;1,09;-0,12;-0,46;-0,11;-0,10;1,10;0,48
330.206;0,01;1,10;-0,13;-0,46;-0,11;-0,10;1,11;0,48
330.217;0,01;1,10;-0,13;-0,63;-0,12;-0,20;1,11;0,67
330.256;0,01;1,11;-0,12;-0,63;-0,12;-0,20;1,12;0,67
