time;x;y;z;gx;gy;gz;result_v;result_g
106.009;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
106.022;-0,76;0,01;0,57;0;0;0;0,95005263;0
106.06;-0,76;0,01;0,57;0;0;0;0,95005263;0
106.091;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
106.109;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
106.159;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
106.163;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
106.209;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
106.231;-0,76;0;0,57;0;0;-0,01;0,95;0,01
106.259;-0,76;0;0,58;0;0;-0,01;0,956033472;0,01
106.303;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
106.309;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
106.36;-0,76;0;0,57;-0,01;0;0;0,95;0,01
106.389;-0,76;0;0,57;0;0;0;0,95;0
106.409;-0,76;0;0,57;0;0;0;0,95;0
106.441;-0,76;0;0,57;0,01;0;0,01;0,95;0,014142136
106.46;-0,76;0,01;0,57;0,01;0;0,01;0,95005263;0,014142136
106.51;-0,76;0,01;0,58;0,01;0;0,01;0,95608577;0,014142136
106.512;-0,76;0,01;0,58;0,01;0;0,01;0,95608577;0,014142136
106.559;-0,76;0,01;0,58;0,01;0;0,01;0,95608577;0,014142136
106.593;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
106.609;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
106.651;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
106.66;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
106.709;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
106.722;-0,76;0;0,57;-0,01;0;0;0,95;0,01
106.759;-0,76;0;0,57;-0,01;0;0;0,95;0,01
106.791;-0,76;0;0,57;0;0;0;0,95;0
106.809;-0,76;0;0,58;0;0;0;0,956033472;0
106.861;-0,76;0;0,57;0;0;0;0,95;0
106.863;-0,76;0;0,57;0;0;0;0,95;0
106.909;-0,76;0,01;0,57;0;0;0;0,95005263;0
106.931;-0,76;0,01;0,57;0;0;0;0,95005263;0
106.96;-0,76;0,01;0,57;0;0;0;0,95005263;0
107.002;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
107.009;-0,76;0,01;0,58;-0,01;0;-0,01;0,95608577;0,014142136
107.059;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
107.086;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
107.109;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
107.141;-0,76;0;0,57;-0,01;0;-0,02;0,95;0,02236068
107.159;-0,75;0;0,58;-0,01;0;-0,02;0,94810337;0,02236068
107.209;-0,76;0;0,58;-0,01;0;-0,02;0,956033472;0,02236068
107.212;-0,76;0;0,58;-0,01;0;-0,01;0,956033472;0,014142136
107.259;-0,76;-0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
107.285;-0,76;-0,01;0,57;-0,01;0;0;0,95005263;0,01
107.309;-0,76;-0,01;0,57;-0,01;0;0;0,95005263;0,01
107.351;-0,76;-0,01;0,57;0,01;0;0,01;0,95005263;0,014142136
107.361;-0,76;0;0,57;0,01;0;0,01;0,95;0,014142136
107.409;-0,76;0;0,57;0,01;0;0,01;0,95;0,014142136
107.421;-0,76;0;0,57;0,01;0;0,01;0,95;0,014142136
107.459;-0,76;0,01;0,57;0,01;0;0,01;0,95005263;0,014142136
107.501;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
107.509;-0,76;0,01;0,58;0;0;0,01;0,95608577;0,01
107.56;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
107.562;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
107.609;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
107.631;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
107.659;-0,76;0;0,58;-0,01;0;-0,01;0,956033472;0,014142136
107.705;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
107.709;-0,76;0;0,57;-0,01;0;0;0,95;0,01
107.76;-0,76;0;0,57;-0,01;0;0;0,95;0,01
107.777;-0,76;0;0,57;0;0;0;0,95;0
107.809;-0,76;0;0,57;0;0;0;0,95;0
107.841;-0,76;0;0,57;0;0;0;0,95;0
107.859;-0,77;0;0,57;0;0;0;0,958018789;0
107.91;-0,76;0;0,56;0;0;0;0,944033898;0
107.912;-0,76;0;0,56;0;0;0;0,944033898;0
107.96;-0,76;0;0,57;0;0;0;0,95;0
107.981;-0,76;0;0,57;0,01;0;-0,01;0,95;0,014142136
108.022;-0,75;0,01;0,59;0,01;0;-0,01;0,954306031;0,014142136
108.051;-0,75;0,01;0,59;0;0;0,01;0,954306031;0,01
108.06;-0,75;0;0,58;0;0;0,01;0,94810337;0,01
108.109;-0,76;-0,01;0,56;0;0;0,01;0,94408686;0,01
108.121;-0,76;-0,01;0,56;0;0;0;0,94408686;0
108.161;-0,77;0;0,57;0;0;0;0,958018789;0
108.199;-0,77;0;0,57;0;0;-0,01;0,958018789;0,01
108.209;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
108.259;-0,75;0;0,59;0;0;-0,01;0,954253635;0,01
108.263;-0,75;0;0,59;0;0;0;0,954253635;0
108.309;-0,76;0;0,58;0;0;0;0,956033472;0
108.331;-0,76;0;0,58;0;0;0;0,956033472;0
108.359;-0,77;0,01;0,57;0;0;0;0,958070979;0
108.402;-0,77;0,01;0,57;0;0;0;0,958070979;0
108.409;-0,75;0;0,58;0;0;0;0,94810337;0
108.459;-0,75;0;0,58;0;0;0;0,94810337;0
108.472;-0,75;0;0,58;0;0;0,01;0,94810337;0,01
108.509;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
108.541;-0,76;0,01;0,57;0;0;0;0,95005263;0
108.559;-0,76;0;0,57;0;0;0;0,95;0
108.609;-0,76;0,01;0,57;0;0;0;0,95005263;0
108.612;-0,76;0,01;0,57;0;0;0;0,95005263;0
108.659;-0,76;0,01;0,58;0;0;0;0,95608577;0
108.681;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
108.709;-0,75;0;0,57;-0,01;0;0;0,942019108;0,01
108.751;-0,75;0;0,57;-0,01;0;0;0,942019108;0,01
108.76;-0,76;0;0,57;-0,01;0;0;0,95;0,01
108.809;-0,76;0;0,57;-0,01;0;0;0,95;0,01
108.823;-0,76;0;0,57;-0,01;0;0;0,95;0,01
108.86;-0,76;0;0,57;-0,01;0;0;0,95;0,01
108.905;-0,76;0;0,57;-0,01;0;0;0,95;0,01
108.909;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
108.961;-0,76;0;0,57;-0,01;0;0;0,95;0,01
108.964;-0,76;0;0,57;0;0;0;0,95;0
109.009;-0,76;0,01;0,58;0;0;0;0,95608577;0
109.031;-0,76;0,01;0,58;0;0;0;0,95608577;0
109.06;-0,76;0;0,57;0;0;0;0,95;0
109.104;-0,76;0;0,57;0;0;0;0,95;0
109.109;-0,76;0;0,57;0;0;0;0,95;0
109.16;-0,76;0;0,57;0;0;0;0,95;0
109.174;-0,76;0;0,57;0;0,01;-0,01;0,95;0,014142136
109.213;-0,76;0;0,57;0;0,01;-0,01;0,95;0,014142136
109.241;-0,76;0;0,57;0;0,01;0;0,95;0,01
109.259;-0,76;0;0,58;0;0,01;0;0,956033472;0,01
109.309;-0,76;0,01;0,58;0;0,01;0;0,95608577;0,01
109.313;-0,76;0,01;0,58;0;0,01;0;0,95608577;0,01
109.36;-0,76;0;0,57;0;0,01;0;0,95;0,01
109.381;-0,76;0;0,57;0;0,01;0;0,95;0,01
109.409;-0,76;0,01;0,58;0;0,01;0;0,95608577;0,01
109.451;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
109.46;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
109.509;-0,76;0;0,57;-0,01;0;0;0,95;0,01
109.524;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
109.559;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
109.6;-0,76;0;0,57;0;0;-0,01;0,95;0,01
109.61;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
109.66;-0,75;0;0,57;0;0;-0,01;0,942019108;0,01
109.663;-0,75;0;0,57;-0,01;0;0,01;0,942019108;0,014142136
109.709;-0,77;0;0,57;-0,01;0;0,01;0,958018789;0,014142136
109.731;-0,77;0;0,57;-0,01;0;0,01;0,958018789;0,014142136
109.759;-0,76;0,01;0,57;-0,01;0;0,01;0,95005263;0,014142136
109.807;-0,76;0,01;0,57;0;0;0;0,95005263;0
109.809;-0,75;0,01;0,57;0;0;0;0,942072184;0
109.859;-0,77;0;0,57;0;0;0;0,958018789;0
109.874;-0,77;0;0,57;-0,01;0;0;0,958018789;0,01
109.918;-0,75;0,01;0,57;-0,01;0;0;0,942072184;0,01
109.942;-0,75;0,01;0,57;0;0;-0,01;0,942072184;0,01
109.959;-0,77;0,01;0,57;0;0;-0,01;0,958070979;0,01
110.01;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
110.012;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
110.061;-0,76;0;0,57;-0,01;0;0;0,95;0,01
110.081;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
110.109;-0,75;0,01;0,57;-0,01;0;-0,01;0,942072184;0,014142136
110.151;-0,75;0,01;0,57;0;0;0;0,942072184;0
110.159;-0,76;-0,01;0,58;0;0;0;0,95608577;0
110.209;-0,76;0;0,58;0;0;0;0,956033472;0
110.221;-0,76;0;0,58;0;0;0;0,956033472;0
110.259;-0,75;0;0,58;0;0;0;0,94810337;0
110.295;-0,75;0;0,58;0;0;0,01;0,94810337;0,01
110.309;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
110.359;-0,76;0;0,57;0;0;0,01;0,95;0,01
110.362;-0,76;0;0,57;0;0;0;0,95;0
110.409;-0,76;0,01;0,57;0;0;0;0,95005263;0
110.431;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
110.459;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
110.509;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
110.51;-0,77;0,01;0,57;-0,01;0;0;0,958070979;0,01
110.559;-0,75;0;0,57;-0,01;0;0;0,942019108;0,01
110.582;-0,75;0;0,57;0;0;-0,01;0,942019108;0,01
110.609;-0,75;0,01;0,58;0;0;-0,01;0,948156105;0,01
110.651;-0,75;0,01;0,58;-0,01;0;0;0,948156105;0,01
110.659;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
110.709;-0,76;0;0,57;-0,01;0;0;0,95;0,01
110.723;-0,76;0;0,57;-0,01;0;0;0,95;0,01
110.759;-0,76;0;0,57;-0,01;0;0;0,95;0,01
110.798;-0,76;0;0,57;0;0;0;0,95;0
110.809;-0,76;0,01;0,57;0;0;0;0,95005263;0
110.86;-0,76;0,01;0,58;0;0;0;0,95608577;0
110.862;-0,76;0,01;0,58;0;0;0;0,95608577;0
110.909;-0,76;0;0,57;0;0;0;0,95;0
110.962;-0,76;0;0,57;0;0;0;0,95;0
110.963;-0,76;0,01;0,57;0;0;0;0,95005263;0
111.001;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
111.02;-0,75;0,01;0,58;-0,01;0;0;0,948156105;0,01
111.059;-0,76;0;0,57;-0,01;0;0;0,95;0,01
111.071;-0,76;0;0,57;-0,01;0;0;0,95;0,01
111.116;-0,76;0;0,57;-0,01;0;0;0,95;0,01
111.141;-0,76;0;0,57;0;0;0;0,95;0
111.159;-0,77;0,01;0,57;0;0;0;0,958070979;0
111.218;-0,75;0;0,57;0;0;0;0,942019108;0
111.219;-0,75;0;0,57;0;0;0;0,942019108;0
111.259;-0,76;0;0,57;0;0;0;0,95;0
111.281;-0,76;0;0,57;0;0;0;0,95;0
111.312;-0,76;0,01;0,58;0;0;0;0,95608577;0
111.352;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
111.359;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
111.416;-0,76;0;0,57;-0,01;0;0;0,95;0,01
111.424;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
111.459;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
111.491;-0,76;0,01;0,57;0;0;0;0,95005263;0
111.509;-0,76;0;0,58;0;0;0;0,956033472;0
111.559;-0,76;0,01;0,57;0;0;0;0,95005263;0
111.562;-0,76;0,01;0,57;0;0;0;0,95005263;0
111.614;-0,76;0;0,57;0;0;0;0,95;0
111.631;-0,76;0;0,57;0;0;0;0,95;0
111.659;-0,76;0,01;0,58;0;0;0;0,95608577;0
111.72;-0,76;0,01;0,58;0;0;0;0,95608577;0
111.721;-0,76;0;0,57;0;0;0;0,95;0
111.759;-0,76;0;0,57;0;0;0;0,95;0
111.772;-0,76;0;0,57;0;0;0;0,95;0
111.818;-0,76;0,01;0,57;0;0;0;0,95005263;0
111.841;-0,76;0,01;0,57;-0,01;0;0,01;0,95005263;0,014142136
111.859;-0,76;0;0,57;-0,01;0;0,01;0,95;0,014142136
111.914;-0,76;0;0,58;-0,01;0;0,01;0,956033472;0,014142136
111.916;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
111.959;-0,76;0;0,57;-0,01;0;0;0,95;0,01
111.981;-0,76;0;0,57;0;0;0;0,95;0
112.016;-0,76;0,02;0,58;0;0;0;0,956242647;0
112.052;-0,76;0,02;0,58;-0,01;-0,01;0,01;0,956242647;0,017320508
112.059;-0,77;0,02;0,57;-0,01;-0,01;0,01;0,95822753;0,017320508
112.119;-0,76;0,01;0,57;-0,01;-0,01;0,01;0,95005263;0,017320508
112.125;-0,76;0,01;0,57;0;0,01;-0,01;0,95005263;0,014142136
112.159;-0,75;0;0,57;0;0,01;-0,01;0,942019108;0,014142136
112.191;-0,75;0;0,57;-0,01;-0,01;0;0,942019108;0,014142136
112.211;-0,75;0;0,57;-0,01;-0,01;0;0,942019108;0,014142136
112.259;-0,76;0;0,58;-0,01;-0,01;0;0,956033472;0,014142136
112.263;-0,76;0;0,58;0;0;0;0,956033472;0
112.311;-0,76;0;0,57;0;0;0;0,95;0
112.331;-0,76;0;0,57;-0,01;0;0;0,95;0,01
112.359;-0,77;0,01;0,57;-0,01;0;0;0,958070979;0,01
112.411;-0,77;0,01;0,57;0;0;0;0,958070979;0
112.413;-0,76;0;0,58;0;0;0;0,956033472;0
112.459;-0,76;0;0,57;0;0;0;0,95;0
112.472;-0,76;0;0,57;0,01;0;0;0,95;0,01
112.513;-0,76;0;0,57;0,01;0;0;0,95;0,01
112.541;-0,76;0;0,57;0,01;0;0;0,95;0,01
112.559;-0,76;0,01;0,58;0,01;0;0;0,95608577;0,01
112.609;-0,75;0,01;0,58;0,01;0;0;0,948156105;0,01
112.612;-0,75;0,01;0,58;0;0,01;-0,01;0,948156105;0,014142136
112.659;-0,77;0,02;0,57;0;0,01;-0,01;0,95822753;0,014142136
112.681;-0,77;0,02;0,57;-0,01;0;-0,01;0,95822753;0,014142136
112.709;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
112.751;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
112.759;-0,76;0,01;0,58;-0,01;0;-0,01;0,95608577;0,014142136
112.809;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
112.83;-0,76;0;0,57;0;0;-0,01;0,95;0,01
112.859;-0,76;0;0,58;0;0;-0,01;0,956033472;0,01
112.891;-0,76;0;0,58;0;0;-0,01;0,956033472;0,01
112.909;-0,76;0;0,58;0;0;-0,01;0,956033472;0,01
112.959;-0,76;0;0,57;0;0;-0,01;0,95;0,01
112.963;-0,76;0;0,57;0,01;0,01;0;0,95;0,014142136
113.009;-0,76;0,01;0,57;0,01;0,01;0;0,95005263;0,014142136
113.042;-0,76;0,01;0,57;0;0;0;0,95005263;0
113.059;-0,76;0,01;0,57;0;0;0;0,95005263;0
113.101;-0,76;0,01;0,57;0;0;-0,01;0,95005263;0,01
113.109;-0,76;0,01;0,57;0;0;-0,01;0,95005263;0,01
113.16;-0,76;0;0,58;0;0;-0,01;0,956033472;0,01
113.171;-0,76;0;0,58;-0,01;0;-0,01;0,956033472;0,014142136
113.209;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
113.241;-0,76;0;0,57;0;0;-0,01;0,95;0,01
113.259;-0,76;0;0,57;0;0;-0,01;0,95;0,01
113.309;-0,76;0;0,58;0;0;-0,01;0,956033472;0,01
113.312;-0,76;0;0,58;0;0;0,01;0,956033472;0,01
113.359;-0,76;0;0,57;0;0;0,01;0,95;0,01
113.381;-0,76;0;0,57;0,01;0;0,01;0,95;0,014142136
113.409;-0,76;0,01;0,58;0,01;0;0,01;0,95608577;0,014142136
113.453;-0,76;0,01;0,58;0;0;0;0,95608577;0
113.459;-0,76;0,01;0,57;0;0;0;0,95005263;0
113.509;-0,76;0,01;0,57;0;0;0;0,95005263;0
113.533;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
113.559;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
113.591;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
113.609;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,014142136
113.66;-0,76;0;0,58;-0,01;0;-0,01;0,956033472;0,014142136
113.662;-0,76;0;0,58;0;0;0;0,956033472;0
113.709;-0,76;0;0,58;0;0;0;0,956033472;0
113.735;-0,76;0;0,58;0;0;0;0,956033472;0
113.759;-0,76;0;0,57;0;0;0;0,95;0
113.801;-0,76;0;0,57;0;0;0,01;0,95;0,01
113.809;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
113.863;-0,76;0;0,57;0;0;0,01;0,95;0,01
113.884;-0,76;0;0,57;0;0;0;0,95;0
113.909;-0,76;0,01;0,57;0;0;0;0,95005263;0
113.941;-0,76;0,01;0,57;0;0;0;0,95005263;0
113.959;-0,76;0,01;0,58;0;0;0;0,95608577;0
114.009;-0,76;0,01;0,57;0;0;0;0,95005263;0
114.012;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
114.059;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
114.081;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
114.109;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
114.159;-0,76;0;0,57;-0,01;0;0;0,95;0,01
114.161;-0,76;0;0,57;-0,01;0;0;0,95;0,01
114.209;-0,76;0;0,57;-0,01;0;0;0,95;0,01
114.231;-0,76;0;0,57;-0,01;0;0;0,95;0,01
114.26;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
114.301;-0,76;0;0,58;0;0;0;0,956033472;0
114.309;-0,76;0;0,57;0;0;0;0,95;0
114.36;-0,76;0;0,57;0;0;0;0,95;0
114.374;-0,76;0;0,57;-0,01;0;0,01;0,95;0,014142136
114.409;-0,76;0,01;0,58;-0,01;0;0,01;0,95608577;0,014142136
114.447;-0,76;0,01;0,58;0;0;0;0,95608577;0
114.459;-0,75;0;0,58;0;0;0;0,94810337;0
114.51;-0,76;0,01;0,57;0;0;0;0,95005263;0
114.513;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
114.559;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
114.581;-0,76;0,01;0,58;0;0;0;0,95608577;0
114.609;-0,76;0;0,57;0;0;0;0,95;0
114.654;-0,76;0;0,57;0,01;0;0,01;0,95;0,014142136
114.66;-0,76;0;0,58;0,01;0;0,01;0,956033472;0,014142136
114.709;-0,76;0;0,58;0,01;0;0,01;0,956033472;0,014142136
114.723;-0,76;0;0,58;0,01;0;0,01;0,956033472;0,014142136
114.759;-0,76;0,01;0,58;0,01;0;0,01;0,95608577;0,014142136
114.791;-0,76;0,01;0,58;0,01;0;0,01;0,95608577;0,014142136
114.809;-0,76;0,01;0,58;0,01;0;0,01;0,95608577;0,014142136
114.86;-0,76;0,01;0,57;0,01;0;0,01;0,95005263;0,014142136
114.862;-0,76;0,01;0,57;0;0;0;0,95005263;0
114.909;-0,76;0,01;0,57;0;0;0;0,95005263;0
114.931;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
114.959;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
115.001;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
115.009;-0,76;0;0,57;-0,01;0;0;0,95;0,01
115.059;-0,76;0;0,58;-0,01;0;0;0,956033472;0,01
115.072;-0,76;0;0,58;0;0;0,01;0,956033472;0,01
115.109;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
115.155;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.159;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.209;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.213;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.26;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.281;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.309;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.351;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
115.359;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
115.409;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
115.423;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
115.46;-0,76;0;0,57;-0,01;0;0;0,95;0,01
115.491;-0,76;0;0,57;0;0;0,01;0,95;0,01
115.509;-0,76;0;0,57;0;0;0,01;0,95;0,01
115.559;-0,76;0,01;0,58;0;0;0,01;0,95608577;0,01
115.562;-0,76;0,01;0,58;0;0;0,01;0,95608577;0,01
115.609;-0,76;0,01;0,58;0;0;0,01;0,95608577;0,01
115.632;-0,76;0,01;0,58;0;0;0,01;0,95608577;0,01
115.659;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
115.701;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
115.709;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
115.76;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
115.774;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.809;-0,76;0,01;0,57;0;0;0;0,95005263;0
115.852;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
115.86;-0,75;0,01;0,58;-0,01;0;0;0,948156105;0,01
115.909;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
115.913;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
115.959;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
115.981;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.009;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.054;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.059;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.109;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.125;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.159;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.191;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.209;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.26;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
116.262;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
116.309;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
116.331;-0,76;0,01;0,57;0;0;0;0,95005263;0
116.359;-0,76;0,02;0,58;0;0;0;0,956242647;0
116.401;-0,76;0,02;0,58;0;0;0;0,956242647;0
116.409;-0,76;0,02;0,57;0;0;0;0,950210503;0
116.459;-0,76;0,01;0,57;0;0;0;0,95005263;0
116.473;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
116.509;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
116.553;-0,76;0,01;0,57;0;0;0;0,95005263;0
116.562;-0,76;0,01;0,57;0;0;0;0,95005263;0
116.609;-0,75;0,01;0,58;0;0;0;0,948156105;0
116.613;-0,75;0,01;0,58;0;0;0;0,948156105;0
116.66;-0,76;0,01;0,58;0;0;0;0,95608577;0
116.681;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
116.709;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
116.761;-0,76;0,02;0,58;-0,01;0;0;0,956242647;0,01
116.826;-0,76;0,02;0,58;-0,01;0;-0,01;0,956242647;0,014142136
116.827;-0,76;0,01;0,57;-0,01;0;-0,01;0,95005263;0,014142136
116.831;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
116.868;-0,76;0;0,57;-0,01;0;0;0,95;0,01
116.901;-0,76;0;0,57;0;0;0;0,95;0
116.909;-0,76;0,01;0,58;0;0;0;0,95608577;0
116.959;-0,76;0,01;0,58;0;0;0;0,95608577;0
116.973;-0,76;0,01;0,58;0;0;0,01;0,95608577;0,01
117.009;-0,76;0,02;0,58;0;0;0,01;0,956242647;0,01
117.048;-0,76;0,02;0,58;0;0;0,01;0,956242647;0,01
117.059;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
117.109;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
117.112;-0,76;0,01;0,57;0;0;0;0,95005263;0
117.16;-0,76;0,01;0,58;0;0;0;0,95608577;0
117.181;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
117.209;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
117.254;-0,76;0,01;0,58;-0,01;0;0;0,95608577;0,01
117.259;-0,77;0,01;0,57;-0,01;0;0;0,958070979;0,01
117.309;-0,76;0,01;0,57;-0,01;0;0;0,95005263;0,01
117.324;-0,76;0,01;0,57;0;0;-0,01;0,95005263;0,01
117.365;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
117.391;-0,76;0,01;0,58;0,01;0,01;-0,01;0,95608577;0,017320508
117.409;-0,76;0,01;0,57;0,01;0,01;-0,01;0,95005263;0,017320508
117.46;-0,75;0,01;0,58;0,01;0,01;-0,01;0,948156105;0,017320508
117.462;-0,75;0,01;0,58;0;0;0;0,948156105;0
117.509;-0,76;0,02;0,58;0;0;0;0,956242647;0
117.531;-0,76;0,02;0,58;0;0,01;0;0,956242647;0,01
117.559;-0,76;0,01;0,57;0;0,01;0;0,95005263;0,01
117.601;-0,76;0,01;0,57;0;0;0;0,95005263;0
117.609;-0,77;0,01;0,56;0;0;0;0,952155449;0
117.66;-0,76;0,01;0,57;0;0;0;0,95005263;0
117.676;-0,76;0,01;0,57;0;0;-0,01;0,95005263;0,01
117.71;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
117.741;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
117.778;-0,76;0,01;0,58;0;0;-0,01;0,95608577;0,01
117.809;-0,76;0,01;0,57;0;0;-0,01;0,95005263;0,01
117.812;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
117.859;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
117.881;-0,76;0,02;0,57;0;0;0,01;0,950210503;0,01
117.909;-0,76;0,01;0,57;0;0;0,01;0,95005263;0,01
117.951;-0,76;0,01;0,57;0;0;0;0,95005263;0
117.959;-0,76;0,02;0,58;0;0;0;0,956242647;0
118.009;-0,76;0,02;0,57;0;0;0;0,950210503;0
118.021;-0,76;0,02;0,57;-0,01;0;-0,01;0,950210503;0,014142136
